race_id,date,track,race_no,official_url,cache_html_path
20260105_oi_1,2026-01-05,oi,1,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/RaceMarkTable?k_raceDate=2026%2F01%2F05&k_raceNo=1&k_babaCode=20,data/cache/html/20260105_oi_1.html
20260105_oi_2,2026-01-05,oi,2,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/RaceMarkTable?k_raceDate=2026%2F01%2F05&k_raceNo=2&k_babaCode=20,data/cache/html/20260105_oi_2.html
20260105_oi_3,2026-01-05,oi,3,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/RaceMarkTable?k_raceDate=2026%2F01%2F05&k_raceNo=3&k_babaCode=20,data/cache/html/20260105_oi_3.html
20260105_oi_4,2026-01-05,oi,4,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/RaceMarkTable?k_raceDate=2026%2F01%2F05&k_raceNo=4&k_babaCode=20,data/cache/html/20260105_oi_4.html
20260105_oi_5,2026-01-05,oi,5,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/RaceMarkTable?k_raceDate=2026%2F01%2F05&k_raceNo=5&k_babaCode=20,data/cache/html/20260105_oi_5.html
20260105_oi_6,2026-01-05,oi,6,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/RaceMarkTable?k_raceDate=2026%2F01%2F05&k_raceNo=6&k_babaCode=20,data/cache/html/20260105_oi_6.html
20260105_oi_7,2026-01-05,oi,7,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/RaceMarkTable?k_raceDate=2026%2F01%2F05&k_raceNo=7&k_babaCode=20,data/cache/html/20260105_oi_7.html
20260105_oi_8,2026-01-05,oi,8,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/RaceMarkTable?k_raceDate=2026%2F01%2F05&k_raceNo=8&k_babaCode=20,data/cache/html/20260105_oi_8.html
20260105_oi_9,2026-01-05,oi,9,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/RaceMarkTable?k_raceDate=2026%2F01%2F05&k_raceNo=9&k_babaCode=20,data/cache/html/20260105_oi_9.html
20260105_oi_10,2026-01-05,oi,10,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/RaceMarkTable?k_raceDate=2026%2F01%2F05&k_raceNo=10&k_babaCode=20,data/cache/html/20260105_oi_10.html
20260105_oi_11,2026-01-05,oi,11,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/RaceMarkTable?k_raceDate=2026%2F01%2F05&k_raceNo=11&k_babaCode=20,data/cache/html/20260105_oi_11.html
20260105_oi_12,2026-01-05,oi,12,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/RaceMarkTable?k_raceDate=2026%2F01%2F05&k_raceNo=12&k_babaCode=20,data/cache/html/20260105_oi_12.html
20260104_oi_1,2026-01-04,oi,1,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/RaceMarkTable?k_raceDate=2026%2F01%2F04&k_raceNo=1&k_babaCode=20,data/cache/html/20260104_oi_1.html
20260104_oi_2,2026-01-04,oi,2,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/RaceMarkTable?k_raceDate=2026%2F01%2F04&k_raceNo=2&k_babaCode=20,data/cache/html/20260104_oi_2.html
20260104_oi_3,2026-01-04,oi,3,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/RaceMarkTable?k_raceDate=2026%2F01%2F04&k_raceNo=3&k_babaCode=20,data/cache/html/20260104_oi_3.html
20260104_oi_4,2026-01-04,oi,4,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/RaceMarkTable?k_raceDate=2026%2F01%2F04&k_raceNo=4&k_babaCode=20,data/cache/html/20260104_oi_4.html
20260104_oi_5,2026-01-04,oi,5,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/RaceMarkTable?k_raceDate=2026%2F01%2F04&k_raceNo=5&k_babaCode=20,data/cache/html/20260104_oi_5.html
20260104_oi_6,2026-01-04,oi,6,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/RaceMarkTable?k_raceDate=2026%2F01%2F04&k_raceNo=6&k_babaCode=20,data/cache/html/20260104_oi_6.html
20260104_oi_7,2026-01-04,oi,7,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/RaceMarkTable?k_raceDate=2026%2F01%2F04&k_raceNo=7&k_babaCode=20,data/cache/html/20260104_oi_7.html
20260104_oi_8,2026-01-04,oi,8,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/RaceMarkTable?k_raceDate=2026%2F01%2F04&k_raceNo=8&k_babaCode=20,data/cache/html/20260104_oi_8.html
20260104_oi_9,2026-01-04,oi,9,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/RaceMarkTable?k_raceDate=2026%2F01%2F04&k_raceNo=9&k_babaCode=20,data/cache/html/20260104_oi_9.html
20260104_oi_10,2026-01-04,oi,10,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/RaceMarkTable?k_raceDate=2026%2F01%2F04&k_raceNo=10&k_babaCode=20,data/cache/html/20260104_oi_10.html
20260104_oi_11,2026-01-04,oi,11,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/RaceMarkTable?k_raceDate=2026%2F01%2F04&k_raceNo=11&k_babaCode=20,data/cache/html/20260104_oi_11.html
20260104_oi_12,2026-01-04,oi,12,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/RaceMarkTable?k_raceDate=2026%2F01%2F04&k_raceNo=12&k_babaCode=20,data/cache/html/20260104_oi_12.html
20260103_oi_1,2026-01-03,oi,1,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/RaceMarkTable?k_raceDate=2026%2F01%2F03&k_raceNo=1&k_babaCode=20,data/cache/html/20260103_oi_1.html
20260103_oi_2,2026-01-03,oi,2,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/RaceMarkTable?k_raceDate=2026%2F01%2F03&k_raceNo=2&k_babaCode=20,data/cache/html/20260103_oi_2.html
20260103_oi_3,2026-01-03,oi,3,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/RaceMarkTable?k_raceDate=2026%2F01%2F03&k_raceNo=3&k_babaCode=20,data/cache/html/20260103_oi_3.html
20260103_oi_4,2026-01-03,oi,4,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/RaceMarkTable?k_raceDate=2026%2F01%2F03&k_raceNo=4&k_babaCode=20,data/cache/html/20260103_oi_4.html
20260103_oi_5,2026-01-03,oi,5,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/RaceMarkTable?k_raceDate=2026%2F01%2F03&k_raceNo=5&k_babaCode=20,data/cache/html/20260103_oi_5.html
20260103_oi_6,2026-01-03,oi,6,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/RaceMarkTable?k_raceDate=2026%2F01%2F03&k_raceNo=6&k_babaCode=20,data/cache/html/20260103_oi_6.html
20260103_oi_7,2026-01-03,oi,7,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/RaceMarkTable?k_raceDate=2026%2F01%2F03&k_raceNo=7&k_babaCode=20,data/cache/html/20260103_oi_7.html
20260103_oi_8,2026-01-03,oi,8,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/RaceMarkTable?k_raceDate=2026%2F01%2F03&k_raceNo=8&k_babaCode=20,data/cache/html/20260103_oi_8.html
20260103_oi_9,2026-01-03,oi,9,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/RaceMarkTable?k_raceDate=2026%2F01%2F03&k_raceNo=9&k_babaCode=20,data/cache/html/20260103_oi_9.html
20260103_oi_10,2026-01-03,oi,10,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/RaceMarkTable?k_raceDate=2026%2F01%2F03&k_raceNo=10&k_babaCode=20,data/cache/html/20260103_oi_10.html
20260103_oi_11,2026-01-03,oi,11,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/RaceMarkTable?k_raceDate=2026%2F01%2F03&k_raceNo=11&k_babaCode=20,data/cache/html/20260103_oi_11.html
20260103_oi_12,2026-01-03,oi,12,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/RaceMarkTable?k_raceDate=2026%2F01%2F03&k_raceNo=12&k_babaCode=20,data/cache/html/20260103_oi_12.html
20260102_oi_1,2026-01-02,oi,1,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/RaceMarkTable?k_raceDate=2026%2F01%2F02&k_raceNo=1&k_babaCode=20,data/cache/html/20260102_oi_1.html
20260102_oi_2,2026-01-02,oi,2,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/RaceMarkTable?k_raceDate=2026%2F01%2F02&k_raceNo=2&k_babaCode=20,data/cache/html/20260102_oi_2.html
20260102_oi_3,2026-01-02,oi,3,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/RaceMarkTable?k_raceDate=2026%2F01%2F02&k_raceNo=3&k_babaCode=20,data/cache/html/20260102_oi_3.html
20260102_oi_4,2026-01-02,oi,4,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/RaceMarkTable?k_raceDate=2026%2F01%2F02&k_raceNo=4&k_babaCode=20,data/cache/html/20260102_oi_4.html
20260102_oi_5,2026-01-02,oi,5,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/RaceMarkTable?k_raceDate=2026%2F01%2F02&k_raceNo=5&k_babaCode=20,data/cache/html/20260102_oi_5.html
20260102_oi_6,2026-01-02,oi,6,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/RaceMarkTable?k_raceDate=2026%2F01%2F02&k_raceNo=6&k_babaCode=20,data/cache/html/20260102_oi_6.html
20260102_oi_7,2026-01-02,oi,7,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/RaceMarkTable?k_raceDate=2026%2F01%2F02&k_raceNo=7&k_babaCode=20,data/cache/html/20260102_oi_7.html
20260102_oi_8,2026-01-02,oi,8,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/RaceMarkTable?k_raceDate=2026%2F01%2F02&k_raceNo=8&k_babaCode=20,data/cache/html/20260102_oi_8.html
20260102_oi_9,2026-01-02,oi,9,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/RaceMarkTable?k_raceDate=2026%2F01%2F02&k_raceNo=9&k_babaCode=20,data/cache/html/20260102_oi_9.html
20260102_oi_10,2026-01-02,oi,10,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/RaceMarkTable?k_raceDate=2026%2F01%2F02&k_raceNo=10&k_babaCode=20,data/cache/html/20260102_oi_10.html
20260102_oi_11,2026-01-02,oi,11,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/RaceMarkTable?k_raceDate=2026%2F01%2F02&k_raceNo=11&k_babaCode=20,data/cache/html/20260102_oi_11.html
20260102_oi_12,2026-01-02,oi,12,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/RaceMarkTable?k_raceDate=2026%2F01%2F02&k_raceNo=12&k_babaCode=20,data/cache/html/20260102_oi_12.html
20260101_oi_1,2026-01-01,oi,1,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/RaceMarkTable?k_raceDate=2026%2F01%2F01&k_raceNo=1&k_babaCode=20,data/cache/html/20260101_oi_1.html
20260101_oi_2,2026-01-01,oi,2,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/RaceMarkTable?k_raceDate=2026%2F01%2F01&k_raceNo=2&k_babaCode=20,data/cache/html/20260101_oi_2.html
20260101_oi_3,2026-01-01,oi,3,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/RaceMarkTable?k_raceDate=2026%2F01%2F01&k_raceNo=3&k_babaCode=20,data/cache/html/20260101_oi_3.html
20260101_oi_4,2026-01-01,oi,4,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/RaceMarkTable?k_raceDate=2026%2F01%2F01&k_raceNo=4&k_babaCode=20,data/cache/html/20260101_oi_4.html
20260101_oi_5,2026-01-01,oi,5,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/RaceMarkTable?k_raceDate=2026%2F01%2F01&k_raceNo=5&k_babaCode=20,data/cache/html/20260101_oi_5.html
20260101_oi_6,2026-01-01,oi,6,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/RaceMarkTable?k_raceDate=2026%2F01%2F01&k_raceNo=6&k_babaCode=20,data/cache/html/20260101_oi_6.html
20260101_oi_7,2026-01-01,oi,7,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/RaceMarkTable?k_raceDate=2026%2F01%2F01&k_raceNo=7&k_babaCode=20,data/cache/html/20260101_oi_7.html
20260101_oi_8,2026-01-01,oi,8,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/RaceMarkTable?k_raceDate=2026%2F01%2F01&k_raceNo=8&k_babaCode=20,data/cache/html/20260101_oi_8.html
20260101_oi_9,2026-01-01,oi,9,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/RaceMarkTable?k_raceDate=2026%2F01%2F01&k_raceNo=9&k_babaCode=20,data/cache/html/20260101_oi_9.html
20260101_oi_10,2026-01-01,oi,10,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/RaceMarkTable?k_raceDate=2026%2F01%2F01&k_raceNo=10&k_babaCode=20,data/cache/html/20260101_oi_10.html
20260101_oi_11,2026-01-01,oi,11,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/RaceMarkTable?k_raceDate=2026%2F01%2F01&k_raceNo=11&k_babaCode=20,data/cache/html/20260101_oi_11.html
20260101_oi_12,2026-01-01,oi,12,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/RaceMarkTable?k_raceDate=2026%2F01%2F01&k_raceNo=12&k_babaCode=20,data/cache/html/20260101_oi_12.html
