race_id,date,track,race_no,official_url,cache_html_path
20131028_funabashi_1,2013-10-28,funabashi,1,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/RaceMarkTable?k_raceDate=2013%2F10%2F28&k_raceNo=1&k_babaCode=19,data/cache/html/20131028_funabashi_1.html
20131028_funabashi_2,2013-10-28,funabashi,2,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/RaceMarkTable?k_raceDate=2013%2F10%2F28&k_raceNo=2&k_babaCode=19,data/cache/html/20131028_funabashi_2.html
20131028_funabashi_3,2013-10-28,funabashi,3,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/RaceMarkTable?k_raceDate=2013%2F10%2F28&k_raceNo=3&k_babaCode=19,data/cache/html/20131028_funabashi_3.html
20131028_funabashi_4,2013-10-28,funabashi,4,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/RaceMarkTable?k_raceDate=2013%2F10%2F28&k_raceNo=4&k_babaCode=19,data/cache/html/20131028_funabashi_4.html
20131028_funabashi_5,2013-10-28,funabashi,5,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/RaceMarkTable?k_raceDate=2013%2F10%2F28&k_raceNo=5&k_babaCode=19,data/cache/html/20131028_funabashi_5.html
20131028_funabashi_6,2013-10-28,funabashi,6,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/RaceMarkTable?k_raceDate=2013%2F10%2F28&k_raceNo=6&k_babaCode=19,data/cache/html/20131028_funabashi_6.html
20131028_funabashi_7,2013-10-28,funabashi,7,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/RaceMarkTable?k_raceDate=2013%2F10%2F28&k_raceNo=7&k_babaCode=19,data/cache/html/20131028_funabashi_7.html
20131028_funabashi_8,2013-10-28,funabashi,8,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/RaceMarkTable?k_raceDate=2013%2F10%2F28&k_raceNo=8&k_babaCode=19,data/cache/html/20131028_funabashi_8.html
20131028_funabashi_9,2013-10-28,funabashi,9,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/RaceMarkTable?k_raceDate=2013%2F10%2F28&k_raceNo=9&k_babaCode=19,data/cache/html/20131028_funabashi_9.html
20131028_funabashi_10,2013-10-28,funabashi,10,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/RaceMarkTable?k_raceDate=2013%2F10%2F28&k_raceNo=10&k_babaCode=19,data/cache/html/20131028_funabashi_10.html
20131028_funabashi_11,2013-10-28,funabashi,11,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/RaceMarkTable?k_raceDate=2013%2F10%2F28&k_raceNo=11&k_babaCode=19,data/cache/html/20131028_funabashi_11.html
20131028_funabashi_12,2013-10-28,funabashi,12,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/RaceMarkTable?k_raceDate=2013%2F10%2F28&k_raceNo=12&k_babaCode=19,data/cache/html/20131028_funabashi_12.html
20131027_funabashi_1,2013-10-27,funabashi,1,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/RaceMarkTable?k_raceDate=2013%2F10%2F27&k_raceNo=1&k_babaCode=19,data/cache/html/20131027_funabashi_1.html
20131027_funabashi_2,2013-10-27,funabashi,2,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/RaceMarkTable?k_raceDate=2013%2F10%2F27&k_raceNo=2&k_babaCode=19,data/cache/html/20131027_funabashi_2.html
20131027_funabashi_3,2013-10-27,funabashi,3,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/RaceMarkTable?k_raceDate=2013%2F10%2F27&k_raceNo=3&k_babaCode=19,data/cache/html/20131027_funabashi_3.html
20131027_funabashi_4,2013-10-27,funabashi,4,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/RaceMarkTable?k_raceDate=2013%2F10%2F27&k_raceNo=4&k_babaCode=19,data/cache/html/20131027_funabashi_4.html
20131027_funabashi_5,2013-10-27,funabashi,5,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/RaceMarkTable?k_raceDate=2013%2F10%2F27&k_raceNo=5&k_babaCode=19,data/cache/html/20131027_funabashi_5.html
20131027_funabashi_6,2013-10-27,funabashi,6,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/RaceMarkTable?k_raceDate=2013%2F10%2F27&k_raceNo=6&k_babaCode=19,data/cache/html/20131027_funabashi_6.html
20131027_funabashi_7,2013-10-27,funabashi,7,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/RaceMarkTable?k_raceDate=2013%2F10%2F27&k_raceNo=7&k_babaCode=19,data/cache/html/20131027_funabashi_7.html
20131027_funabashi_8,2013-10-27,funabashi,8,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/RaceMarkTable?k_raceDate=2013%2F10%2F27&k_raceNo=8&k_babaCode=19,data/cache/html/20131027_funabashi_8.html
20131027_funabashi_9,2013-10-27,funabashi,9,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/RaceMarkTable?k_raceDate=2013%2F10%2F27&k_raceNo=9&k_babaCode=19,data/cache/html/20131027_funabashi_9.html
20131027_funabashi_10,2013-10-27,funabashi,10,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/RaceMarkTable?k_raceDate=2013%2F10%2F27&k_raceNo=10&k_babaCode=19,data/cache/html/20131027_funabashi_10.html
20131027_funabashi_11,2013-10-27,funabashi,11,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/RaceMarkTable?k_raceDate=2013%2F10%2F27&k_raceNo=11&k_babaCode=19,data/cache/html/20131027_funabashi_11.html
20131027_funabashi_12,2013-10-27,funabashi,12,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/RaceMarkTable?k_raceDate=2013%2F10%2F27&k_raceNo=12&k_babaCode=19,data/cache/html/20131027_funabashi_12.html
20131026_funabashi_1,2013-10-26,funabashi,1,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/RaceMarkTable?k_raceDate=2013%2F10%2F26&k_raceNo=1&k_babaCode=19,data/cache/html/20131026_funabashi_1.html
20131026_funabashi_2,2013-10-26,funabashi,2,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/RaceMarkTable?k_raceDate=2013%2F10%2F26&k_raceNo=2&k_babaCode=19,data/cache/html/20131026_funabashi_2.html
20131026_funabashi_3,2013-10-26,funabashi,3,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/RaceMarkTable?k_raceDate=2013%2F10%2F26&k_raceNo=3&k_babaCode=19,data/cache/html/20131026_funabashi_3.html
20131026_funabashi_4,2013-10-26,funabashi,4,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/RaceMarkTable?k_raceDate=2013%2F10%2F26&k_raceNo=4&k_babaCode=19,data/cache/html/20131026_funabashi_4.html
20131026_funabashi_5,2013-10-26,funabashi,5,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/RaceMarkTable?k_raceDate=2013%2F10%2F26&k_raceNo=5&k_babaCode=19,data/cache/html/20131026_funabashi_5.html
20131026_funabashi_6,2013-10-26,funabashi,6,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/RaceMarkTable?k_raceDate=2013%2F10%2F26&k_raceNo=6&k_babaCode=19,data/cache/html/20131026_funabashi_6.html
20131026_funabashi_7,2013-10-26,funabashi,7,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/RaceMarkTable?k_raceDate=2013%2F10%2F26&k_raceNo=7&k_babaCode=19,data/cache/html/20131026_funabashi_7.html
20131026_funabashi_8,2013-10-26,funabashi,8,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/RaceMarkTable?k_raceDate=2013%2F10%2F26&k_raceNo=8&k_babaCode=19,data/cache/html/20131026_funabashi_8.html
20131026_funabashi_9,2013-10-26,funabashi,9,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/RaceMarkTable?k_raceDate=2013%2F10%2F26&k_raceNo=9&k_babaCode=19,data/cache/html/20131026_funabashi_9.html
20131026_funabashi_10,2013-10-26,funabashi,10,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/RaceMarkTable?k_raceDate=2013%2F10%2F26&k_raceNo=10&k_babaCode=19,data/cache/html/20131026_funabashi_10.html
20131026_funabashi_11,2013-10-26,funabashi,11,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/RaceMarkTable?k_raceDate=2013%2F10%2F26&k_raceNo=11&k_babaCode=19,data/cache/html/20131026_funabashi_11.html
20131026_funabashi_12,2013-10-26,funabashi,12,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/RaceMarkTable?k_raceDate=2013%2F10%2F26&k_raceNo=12&k_babaCode=19,data/cache/html/20131026_funabashi_12.html
20131025_funabashi_1,2013-10-25,funabashi,1,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/RaceMarkTable?k_raceDate=2013%2F10%2F25&k_raceNo=1&k_babaCode=19,data/cache/html/20131025_funabashi_1.html
20131025_funabashi_2,2013-10-25,funabashi,2,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/RaceMarkTable?k_raceDate=2013%2F10%2F25&k_raceNo=2&k_babaCode=19,data/cache/html/20131025_funabashi_2.html
20131025_funabashi_3,2013-10-25,funabashi,3,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/RaceMarkTable?k_raceDate=2013%2F10%2F25&k_raceNo=3&k_babaCode=19,data/cache/html/20131025_funabashi_3.html
20131025_funabashi_4,2013-10-25,funabashi,4,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/RaceMarkTable?k_raceDate=2013%2F10%2F25&k_raceNo=4&k_babaCode=19,data/cache/html/20131025_funabashi_4.html
20131025_funabashi_5,2013-10-25,funabashi,5,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/RaceMarkTable?k_raceDate=2013%2F10%2F25&k_raceNo=5&k_babaCode=19,data/cache/html/20131025_funabashi_5.html
20131025_funabashi_6,2013-10-25,funabashi,6,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/RaceMarkTable?k_raceDate=2013%2F10%2F25&k_raceNo=6&k_babaCode=19,data/cache/html/20131025_funabashi_6.html
20131025_funabashi_7,2013-10-25,funabashi,7,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/RaceMarkTable?k_raceDate=2013%2F10%2F25&k_raceNo=7&k_babaCode=19,data/cache/html/20131025_funabashi_7.html
20131025_funabashi_8,2013-10-25,funabashi,8,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/RaceMarkTable?k_raceDate=2013%2F10%2F25&k_raceNo=8&k_babaCode=19,data/cache/html/20131025_funabashi_8.html
20131025_funabashi_9,2013-10-25,funabashi,9,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/RaceMarkTable?k_raceDate=2013%2F10%2F25&k_raceNo=9&k_babaCode=19,data/cache/html/20131025_funabashi_9.html
