race_id,date,track,race_no,official_url,cache_html_path
20250721_oi_1,2025-07-21,oi,1,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/RaceMarkTable?k_raceDate=2025%2F07%2F21&k_raceNo=1&k_babaCode=20,data/cache/html/20250721_oi_1.html
20250721_oi_2,2025-07-21,oi,2,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/RaceMarkTable?k_raceDate=2025%2F07%2F21&k_raceNo=2&k_babaCode=20,data/cache/html/20250721_oi_2.html
20250721_oi_3,2025-07-21,oi,3,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/RaceMarkTable?k_raceDate=2025%2F07%2F21&k_raceNo=3&k_babaCode=20,data/cache/html/20250721_oi_3.html
20250721_oi_4,2025-07-21,oi,4,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/RaceMarkTable?k_raceDate=2025%2F07%2F21&k_raceNo=4&k_babaCode=20,data/cache/html/20250721_oi_4.html
20250721_oi_5,2025-07-21,oi,5,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/RaceMarkTable?k_raceDate=2025%2F07%2F21&k_raceNo=5&k_babaCode=20,data/cache/html/20250721_oi_5.html
20250721_oi_6,2025-07-21,oi,6,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/RaceMarkTable?k_raceDate=2025%2F07%2F21&k_raceNo=6&k_babaCode=20,data/cache/html/20250721_oi_6.html
20250721_oi_7,2025-07-21,oi,7,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/RaceMarkTable?k_raceDate=2025%2F07%2F21&k_raceNo=7&k_babaCode=20,data/cache/html/20250721_oi_7.html
20250721_oi_8,2025-07-21,oi,8,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/RaceMarkTable?k_raceDate=2025%2F07%2F21&k_raceNo=8&k_babaCode=20,data/cache/html/20250721_oi_8.html
20250721_oi_9,2025-07-21,oi,9,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/RaceMarkTable?k_raceDate=2025%2F07%2F21&k_raceNo=9&k_babaCode=20,data/cache/html/20250721_oi_9.html
20250721_oi_10,2025-07-21,oi,10,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/RaceMarkTable?k_raceDate=2025%2F07%2F21&k_raceNo=10&k_babaCode=20,data/cache/html/20250721_oi_10.html
20250721_oi_11,2025-07-21,oi,11,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/RaceMarkTable?k_raceDate=2025%2F07%2F21&k_raceNo=11&k_babaCode=20,data/cache/html/20250721_oi_11.html
20250721_oi_12,2025-07-21,oi,12,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/RaceMarkTable?k_raceDate=2025%2F07%2F21&k_raceNo=12&k_babaCode=20,data/cache/html/20250721_oi_12.html
20250720_oi_1,2025-07-20,oi,1,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/RaceMarkTable?k_raceDate=2025%2F07%2F20&k_raceNo=1&k_babaCode=20,data/cache/html/20250720_oi_1.html
20250720_oi_2,2025-07-20,oi,2,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/RaceMarkTable?k_raceDate=2025%2F07%2F20&k_raceNo=2&k_babaCode=20,data/cache/html/20250720_oi_2.html
20250720_oi_3,2025-07-20,oi,3,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/RaceMarkTable?k_raceDate=2025%2F07%2F20&k_raceNo=3&k_babaCode=20,data/cache/html/20250720_oi_3.html
20250720_oi_4,2025-07-20,oi,4,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/RaceMarkTable?k_raceDate=2025%2F07%2F20&k_raceNo=4&k_babaCode=20,data/cache/html/20250720_oi_4.html
20250720_oi_5,2025-07-20,oi,5,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/RaceMarkTable?k_raceDate=2025%2F07%2F20&k_raceNo=5&k_babaCode=20,data/cache/html/20250720_oi_5.html
20250720_oi_6,2025-07-20,oi,6,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/RaceMarkTable?k_raceDate=2025%2F07%2F20&k_raceNo=6&k_babaCode=20,data/cache/html/20250720_oi_6.html
20250720_oi_7,2025-07-20,oi,7,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/RaceMarkTable?k_raceDate=2025%2F07%2F20&k_raceNo=7&k_babaCode=20,data/cache/html/20250720_oi_7.html
20250720_oi_8,2025-07-20,oi,8,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/RaceMarkTable?k_raceDate=2025%2F07%2F20&k_raceNo=8&k_babaCode=20,data/cache/html/20250720_oi_8.html
20250720_oi_9,2025-07-20,oi,9,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/RaceMarkTable?k_raceDate=2025%2F07%2F20&k_raceNo=9&k_babaCode=20,data/cache/html/20250720_oi_9.html
20250720_oi_10,2025-07-20,oi,10,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/RaceMarkTable?k_raceDate=2025%2F07%2F20&k_raceNo=10&k_babaCode=20,data/cache/html/20250720_oi_10.html
20250720_oi_11,2025-07-20,oi,11,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/RaceMarkTable?k_raceDate=2025%2F07%2F20&k_raceNo=11&k_babaCode=20,data/cache/html/20250720_oi_11.html
20250720_oi_12,2025-07-20,oi,12,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/RaceMarkTable?k_raceDate=2025%2F07%2F20&k_raceNo=12&k_babaCode=20,data/cache/html/20250720_oi_12.html
20250719_oi_1,2025-07-19,oi,1,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/RaceMarkTable?k_raceDate=2025%2F07%2F19&k_raceNo=1&k_babaCode=20,data/cache/html/20250719_oi_1.html
20250719_oi_2,2025-07-19,oi,2,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/RaceMarkTable?k_raceDate=2025%2F07%2F19&k_raceNo=2&k_babaCode=20,data/cache/html/20250719_oi_2.html
20250719_oi_3,2025-07-19,oi,3,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/RaceMarkTable?k_raceDate=2025%2F07%2F19&k_raceNo=3&k_babaCode=20,data/cache/html/20250719_oi_3.html
20250719_oi_4,2025-07-19,oi,4,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/RaceMarkTable?k_raceDate=2025%2F07%2F19&k_raceNo=4&k_babaCode=20,data/cache/html/20250719_oi_4.html
20250719_oi_5,2025-07-19,oi,5,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/RaceMarkTable?k_raceDate=2025%2F07%2F19&k_raceNo=5&k_babaCode=20,data/cache/html/20250719_oi_5.html
20250719_oi_6,2025-07-19,oi,6,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/RaceMarkTable?k_raceDate=2025%2F07%2F19&k_raceNo=6&k_babaCode=20,data/cache/html/20250719_oi_6.html
20250719_oi_7,2025-07-19,oi,7,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/RaceMarkTable?k_raceDate=2025%2F07%2F19&k_raceNo=7&k_babaCode=20,data/cache/html/20250719_oi_7.html
20250719_oi_8,2025-07-19,oi,8,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/RaceMarkTable?k_raceDate=2025%2F07%2F19&k_raceNo=8&k_babaCode=20,data/cache/html/20250719_oi_8.html
20250719_oi_9,2025-07-19,oi,9,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/RaceMarkTable?k_raceDate=2025%2F07%2F19&k_raceNo=9&k_babaCode=20,data/cache/html/20250719_oi_9.html
20250719_oi_10,2025-07-19,oi,10,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/RaceMarkTable?k_raceDate=2025%2F07%2F19&k_raceNo=10&k_babaCode=20,data/cache/html/20250719_oi_10.html
20250719_oi_11,2025-07-19,oi,11,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/RaceMarkTable?k_raceDate=2025%2F07%2F19&k_raceNo=11&k_babaCode=20,data/cache/html/20250719_oi_11.html
20250719_oi_12,2025-07-19,oi,12,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/RaceMarkTable?k_raceDate=2025%2F07%2F19&k_raceNo=12&k_babaCode=20,data/cache/html/20250719_oi_12.html
20250718_oi_1,2025-07-18,oi,1,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/RaceMarkTable?k_raceDate=2025%2F07%2F18&k_raceNo=1&k_babaCode=20,data/cache/html/20250718_oi_1.html
20250718_oi_2,2025-07-18,oi,2,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/RaceMarkTable?k_raceDate=2025%2F07%2F18&k_raceNo=2&k_babaCode=20,data/cache/html/20250718_oi_2.html
20250718_oi_3,2025-07-18,oi,3,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/RaceMarkTable?k_raceDate=2025%2F07%2F18&k_raceNo=3&k_babaCode=20,data/cache/html/20250718_oi_3.html
20250718_oi_4,2025-07-18,oi,4,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/RaceMarkTable?k_raceDate=2025%2F07%2F18&k_raceNo=4&k_babaCode=20,data/cache/html/20250718_oi_4.html
20250718_oi_5,2025-07-18,oi,5,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/RaceMarkTable?k_raceDate=2025%2F07%2F18&k_raceNo=5&k_babaCode=20,data/cache/html/20250718_oi_5.html
20250718_oi_6,2025-07-18,oi,6,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/RaceMarkTable?k_raceDate=2025%2F07%2F18&k_raceNo=6&k_babaCode=20,data/cache/html/20250718_oi_6.html
20250718_oi_7,2025-07-18,oi,7,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/RaceMarkTable?k_raceDate=2025%2F07%2F18&k_raceNo=7&k_babaCode=20,data/cache/html/20250718_oi_7.html
20250718_oi_8,2025-07-18,oi,8,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/RaceMarkTable?k_raceDate=2025%2F07%2F18&k_raceNo=8&k_babaCode=20,data/cache/html/20250718_oi_8.html
20250718_oi_9,2025-07-18,oi,9,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/RaceMarkTable?k_raceDate=2025%2F07%2F18&k_raceNo=9&k_babaCode=20,data/cache/html/20250718_oi_9.html
20250718_oi_10,2025-07-18,oi,10,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/RaceMarkTable?k_raceDate=2025%2F07%2F18&k_raceNo=10&k_babaCode=20,data/cache/html/20250718_oi_10.html
20250718_oi_11,2025-07-18,oi,11,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/RaceMarkTable?k_raceDate=2025%2F07%2F18&k_raceNo=11&k_babaCode=20,data/cache/html/20250718_oi_11.html
