race_id,date,track,race_no,official_url,cache_html_path
20210823_kawasaki_1,2021-08-23,kawasaki,1,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/RaceMarkTable?k_raceDate=2021%2F08%2F23&k_raceNo=1&k_babaCode=21,data/cache/html/20210823_kawasaki_1.html
20210823_kawasaki_2,2021-08-23,kawasaki,2,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/RaceMarkTable?k_raceDate=2021%2F08%2F23&k_raceNo=2&k_babaCode=21,data/cache/html/20210823_kawasaki_2.html
20210823_kawasaki_3,2021-08-23,kawasaki,3,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/RaceMarkTable?k_raceDate=2021%2F08%2F23&k_raceNo=3&k_babaCode=21,data/cache/html/20210823_kawasaki_3.html
20210823_kawasaki_4,2021-08-23,kawasaki,4,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/RaceMarkTable?k_raceDate=2021%2F08%2F23&k_raceNo=4&k_babaCode=21,data/cache/html/20210823_kawasaki_4.html
20210823_kawasaki_5,2021-08-23,kawasaki,5,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/RaceMarkTable?k_raceDate=2021%2F08%2F23&k_raceNo=5&k_babaCode=21,data/cache/html/20210823_kawasaki_5.html
20210823_kawasaki_6,2021-08-23,kawasaki,6,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/RaceMarkTable?k_raceDate=2021%2F08%2F23&k_raceNo=6&k_babaCode=21,data/cache/html/20210823_kawasaki_6.html
20210823_kawasaki_7,2021-08-23,kawasaki,7,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/RaceMarkTable?k_raceDate=2021%2F08%2F23&k_raceNo=7&k_babaCode=21,data/cache/html/20210823_kawasaki_7.html
20210823_kawasaki_8,2021-08-23,kawasaki,8,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/RaceMarkTable?k_raceDate=2021%2F08%2F23&k_raceNo=8&k_babaCode=21,data/cache/html/20210823_kawasaki_8.html
20210823_kawasaki_9,2021-08-23,kawasaki,9,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/RaceMarkTable?k_raceDate=2021%2F08%2F23&k_raceNo=9&k_babaCode=21,data/cache/html/20210823_kawasaki_9.html
20210823_kawasaki_10,2021-08-23,kawasaki,10,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/RaceMarkTable?k_raceDate=2021%2F08%2F23&k_raceNo=10&k_babaCode=21,data/cache/html/20210823_kawasaki_10.html
20210823_kawasaki_11,2021-08-23,kawasaki,11,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/RaceMarkTable?k_raceDate=2021%2F08%2F23&k_raceNo=11&k_babaCode=21,data/cache/html/20210823_kawasaki_11.html
20210823_kawasaki_12,2021-08-23,kawasaki,12,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/RaceMarkTable?k_raceDate=2021%2F08%2F23&k_raceNo=12&k_babaCode=21,data/cache/html/20210823_kawasaki_12.html
20210822_kawasaki_1,2021-08-22,kawasaki,1,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/RaceMarkTable?k_raceDate=2021%2F08%2F22&k_raceNo=1&k_babaCode=21,data/cache/html/20210822_kawasaki_1.html
20210822_kawasaki_2,2021-08-22,kawasaki,2,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/RaceMarkTable?k_raceDate=2021%2F08%2F22&k_raceNo=2&k_babaCode=21,data/cache/html/20210822_kawasaki_2.html
20210822_kawasaki_3,2021-08-22,kawasaki,3,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/RaceMarkTable?k_raceDate=2021%2F08%2F22&k_raceNo=3&k_babaCode=21,data/cache/html/20210822_kawasaki_3.html
20210822_kawasaki_4,2021-08-22,kawasaki,4,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/RaceMarkTable?k_raceDate=2021%2F08%2F22&k_raceNo=4&k_babaCode=21,data/cache/html/20210822_kawasaki_4.html
20210822_kawasaki_5,2021-08-22,kawasaki,5,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/RaceMarkTable?k_raceDate=2021%2F08%2F22&k_raceNo=5&k_babaCode=21,data/cache/html/20210822_kawasaki_5.html
20210822_kawasaki_6,2021-08-22,kawasaki,6,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/RaceMarkTable?k_raceDate=2021%2F08%2F22&k_raceNo=6&k_babaCode=21,data/cache/html/20210822_kawasaki_6.html
20210822_kawasaki_7,2021-08-22,kawasaki,7,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/RaceMarkTable?k_raceDate=2021%2F08%2F22&k_raceNo=7&k_babaCode=21,data/cache/html/20210822_kawasaki_7.html
20210822_kawasaki_8,2021-08-22,kawasaki,8,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/RaceMarkTable?k_raceDate=2021%2F08%2F22&k_raceNo=8&k_babaCode=21,data/cache/html/20210822_kawasaki_8.html
20210822_kawasaki_9,2021-08-22,kawasaki,9,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/RaceMarkTable?k_raceDate=2021%2F08%2F22&k_raceNo=9&k_babaCode=21,data/cache/html/20210822_kawasaki_9.html
20210822_kawasaki_10,2021-08-22,kawasaki,10,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/RaceMarkTable?k_raceDate=2021%2F08%2F22&k_raceNo=10&k_babaCode=21,data/cache/html/20210822_kawasaki_10.html
20210822_kawasaki_11,2021-08-22,kawasaki,11,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/RaceMarkTable?k_raceDate=2021%2F08%2F22&k_raceNo=11&k_babaCode=21,data/cache/html/20210822_kawasaki_11.html
20210822_kawasaki_12,2021-08-22,kawasaki,12,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/RaceMarkTable?k_raceDate=2021%2F08%2F22&k_raceNo=12&k_babaCode=21,data/cache/html/20210822_kawasaki_12.html
20210821_kawasaki_1,2021-08-21,kawasaki,1,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/RaceMarkTable?k_raceDate=2021%2F08%2F21&k_raceNo=1&k_babaCode=21,data/cache/html/20210821_kawasaki_1.html
20210821_kawasaki_2,2021-08-21,kawasaki,2,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/RaceMarkTable?k_raceDate=2021%2F08%2F21&k_raceNo=2&k_babaCode=21,data/cache/html/20210821_kawasaki_2.html
20210821_kawasaki_3,2021-08-21,kawasaki,3,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/RaceMarkTable?k_raceDate=2021%2F08%2F21&k_raceNo=3&k_babaCode=21,data/cache/html/20210821_kawasaki_3.html
20210821_kawasaki_4,2021-08-21,kawasaki,4,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/RaceMarkTable?k_raceDate=2021%2F08%2F21&k_raceNo=4&k_babaCode=21,data/cache/html/20210821_kawasaki_4.html
20210821_kawasaki_5,2021-08-21,kawasaki,5,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/RaceMarkTable?k_raceDate=2021%2F08%2F21&k_raceNo=5&k_babaCode=21,data/cache/html/20210821_kawasaki_5.html
20210821_kawasaki_6,2021-08-21,kawasaki,6,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/RaceMarkTable?k_raceDate=2021%2F08%2F21&k_raceNo=6&k_babaCode=21,data/cache/html/20210821_kawasaki_6.html
20210821_kawasaki_7,2021-08-21,kawasaki,7,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/RaceMarkTable?k_raceDate=2021%2F08%2F21&k_raceNo=7&k_babaCode=21,data/cache/html/20210821_kawasaki_7.html
20210821_kawasaki_8,2021-08-21,kawasaki,8,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/RaceMarkTable?k_raceDate=2021%2F08%2F21&k_raceNo=8&k_babaCode=21,data/cache/html/20210821_kawasaki_8.html
20210821_kawasaki_9,2021-08-21,kawasaki,9,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/RaceMarkTable?k_raceDate=2021%2F08%2F21&k_raceNo=9&k_babaCode=21,data/cache/html/20210821_kawasaki_9.html
20210821_kawasaki_10,2021-08-21,kawasaki,10,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/RaceMarkTable?k_raceDate=2021%2F08%2F21&k_raceNo=10&k_babaCode=21,data/cache/html/20210821_kawasaki_10.html
20210821_kawasaki_11,2021-08-21,kawasaki,11,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/RaceMarkTable?k_raceDate=2021%2F08%2F21&k_raceNo=11&k_babaCode=21,data/cache/html/20210821_kawasaki_11.html
20210821_kawasaki_12,2021-08-21,kawasaki,12,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/RaceMarkTable?k_raceDate=2021%2F08%2F21&k_raceNo=12&k_babaCode=21,data/cache/html/20210821_kawasaki_12.html
20210820_kawasaki_1,2021-08-20,kawasaki,1,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/RaceMarkTable?k_raceDate=2021%2F08%2F20&k_raceNo=1&k_babaCode=21,data/cache/html/20210820_kawasaki_1.html
20210820_kawasaki_2,2021-08-20,kawasaki,2,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/RaceMarkTable?k_raceDate=2021%2F08%2F20&k_raceNo=2&k_babaCode=21,data/cache/html/20210820_kawasaki_2.html
20210820_kawasaki_3,2021-08-20,kawasaki,3,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/RaceMarkTable?k_raceDate=2021%2F08%2F20&k_raceNo=3&k_babaCode=21,data/cache/html/20210820_kawasaki_3.html
20210820_kawasaki_4,2021-08-20,kawasaki,4,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/RaceMarkTable?k_raceDate=2021%2F08%2F20&k_raceNo=4&k_babaCode=21,data/cache/html/20210820_kawasaki_4.html
20210820_kawasaki_5,2021-08-20,kawasaki,5,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/RaceMarkTable?k_raceDate=2021%2F08%2F20&k_raceNo=5&k_babaCode=21,data/cache/html/20210820_kawasaki_5.html
20210820_kawasaki_6,2021-08-20,kawasaki,6,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/RaceMarkTable?k_raceDate=2021%2F08%2F20&k_raceNo=6&k_babaCode=21,data/cache/html/20210820_kawasaki_6.html
20210820_kawasaki_7,2021-08-20,kawasaki,7,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/RaceMarkTable?k_raceDate=2021%2F08%2F20&k_raceNo=7&k_babaCode=21,data/cache/html/20210820_kawasaki_7.html
20210820_kawasaki_8,2021-08-20,kawasaki,8,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/RaceMarkTable?k_raceDate=2021%2F08%2F20&k_raceNo=8&k_babaCode=21,data/cache/html/20210820_kawasaki_8.html
20210820_kawasaki_9,2021-08-20,kawasaki,9,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/RaceMarkTable?k_raceDate=2021%2F08%2F20&k_raceNo=9&k_babaCode=21,data/cache/html/20210820_kawasaki_9.html
20210820_kawasaki_10,2021-08-20,kawasaki,10,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/RaceMarkTable?k_raceDate=2021%2F08%2F20&k_raceNo=10&k_babaCode=21,data/cache/html/20210820_kawasaki_10.html
20210820_kawasaki_11,2021-08-20,kawasaki,11,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/RaceMarkTable?k_raceDate=2021%2F08%2F20&k_raceNo=11&k_babaCode=21,data/cache/html/20210820_kawasaki_11.html
20210820_kawasaki_12,2021-08-20,kawasaki,12,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/RaceMarkTable?k_raceDate=2021%2F08%2F20&k_raceNo=12&k_babaCode=21,data/cache/html/20210820_kawasaki_12.html
20210819_kawasaki_1,2021-08-19,kawasaki,1,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/RaceMarkTable?k_raceDate=2021%2F08%2F19&k_raceNo=1&k_babaCode=21,data/cache/html/20210819_kawasaki_1.html
20210819_kawasaki_2,2021-08-19,kawasaki,2,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/RaceMarkTable?k_raceDate=2021%2F08%2F19&k_raceNo=2&k_babaCode=21,data/cache/html/20210819_kawasaki_2.html
20210819_kawasaki_3,2021-08-19,kawasaki,3,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/RaceMarkTable?k_raceDate=2021%2F08%2F19&k_raceNo=3&k_babaCode=21,data/cache/html/20210819_kawasaki_3.html
20210819_kawasaki_4,2021-08-19,kawasaki,4,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/RaceMarkTable?k_raceDate=2021%2F08%2F19&k_raceNo=4&k_babaCode=21,data/cache/html/20210819_kawasaki_4.html
20210819_kawasaki_5,2021-08-19,kawasaki,5,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/RaceMarkTable?k_raceDate=2021%2F08%2F19&k_raceNo=5&k_babaCode=21,data/cache/html/20210819_kawasaki_5.html
20210819_kawasaki_6,2021-08-19,kawasaki,6,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/RaceMarkTable?k_raceDate=2021%2F08%2F19&k_raceNo=6&k_babaCode=21,data/cache/html/20210819_kawasaki_6.html
20210819_kawasaki_7,2021-08-19,kawasaki,7,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/RaceMarkTable?k_raceDate=2021%2F08%2F19&k_raceNo=7&k_babaCode=21,data/cache/html/20210819_kawasaki_7.html
20210819_kawasaki_8,2021-08-19,kawasaki,8,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/RaceMarkTable?k_raceDate=2021%2F08%2F19&k_raceNo=8&k_babaCode=21,data/cache/html/20210819_kawasaki_8.html
20210819_kawasaki_9,2021-08-19,kawasaki,9,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/RaceMarkTable?k_raceDate=2021%2F08%2F19&k_raceNo=9&k_babaCode=21,data/cache/html/20210819_kawasaki_9.html
20210819_kawasaki_10,2021-08-19,kawasaki,10,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/RaceMarkTable?k_raceDate=2021%2F08%2F19&k_raceNo=10&k_babaCode=21,data/cache/html/20210819_kawasaki_10.html
20210819_kawasaki_11,2021-08-19,kawasaki,11,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/RaceMarkTable?k_raceDate=2021%2F08%2F19&k_raceNo=11&k_babaCode=21,data/cache/html/20210819_kawasaki_11.html
20210819_kawasaki_12,2021-08-19,kawasaki,12,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/RaceMarkTable?k_raceDate=2021%2F08%2F19&k_raceNo=12&k_babaCode=21,data/cache/html/20210819_kawasaki_12.html
20210818_kawasaki_1,2021-08-18,kawasaki,1,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/RaceMarkTable?k_raceDate=2021%2F08%2F18&k_raceNo=1&k_babaCode=21,data/cache/html/20210818_kawasaki_1.html
20210818_kawasaki_2,2021-08-18,kawasaki,2,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/RaceMarkTable?k_raceDate=2021%2F08%2F18&k_raceNo=2&k_babaCode=21,data/cache/html/20210818_kawasaki_2.html
20210818_kawasaki_3,2021-08-18,kawasaki,3,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/RaceMarkTable?k_raceDate=2021%2F08%2F18&k_raceNo=3&k_babaCode=21,data/cache/html/20210818_kawasaki_3.html
20210818_kawasaki_4,2021-08-18,kawasaki,4,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/RaceMarkTable?k_raceDate=2021%2F08%2F18&k_raceNo=4&k_babaCode=21,data/cache/html/20210818_kawasaki_4.html
20210818_kawasaki_5,2021-08-18,kawasaki,5,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/RaceMarkTable?k_raceDate=2021%2F08%2F18&k_raceNo=5&k_babaCode=21,data/cache/html/20210818_kawasaki_5.html
